,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
10,python-fire,google/python-fire,fire,cli,https://github.com/google/python-fire,https://github.com/google/python-fire,,2017-02-21 21:35:07,2021-07-07 20:21:19,2021-06-17 18:03:13,1133,87,140,19765,2021-01-22 18:12:10,0.4.0,8.0,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,8118.0,8118.0,46,https://pypi.org/project/fire,1500426,1500426,30,True,3,259.0,,-2.0
11,loguru,Delgan/loguru,loguru,debug,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2021-04-04 22:33:11,2021-03-19 22:08:53,412,48,374,9270,2020-09-20 07:56:32,0.5.3,17.0,Python logging made (stupidly) simple.,8180.0,8180.0,29,https://pypi.org/project/loguru,1405074,1405074,30,True,2,558.0,,
12,dynaconf,rochacbruno/dynaconf,dynaconf,config,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22,2021-06-29 17:54:47,2021-06-29 17:54:46,170,67,214,1805,2021-03-08 18:36:39,3.1.4,52.0,Configuration Management for Python.,1345.0,1345.0,62,https://pypi.org/project/dynaconf,322508,322508,29,True,2,532.0,,
13,parse,r1chardj0n3s/parse,parse,misc,https://github.com/r1chardj0n3s/parse,https://github.com/r1chardj0n3s/parse,MIT,2011-11-17 05:31:01,2021-06-04 05:53:29,2021-06-04 05:53:29,82,16,64,1276,2021-01-14 01:37:12,1.19.0,2.0,Parse strings using a specification based on the Python format() syntax.,8387.0,8387.0,30,https://pypi.org/project/parse,2114925,2114925,29,True,1,225.0,,
14,pytz,stub42/pytz,pytz,datetime,https://github.com/stub42/pytz,https://github.com/stub42/pytz,MIT,2016-07-12 12:22:30,2021-03-22 08:46:40,2021-03-22 08:36:34,54,16,22,168,,,,pytz Python historical timezone library and database.,784958.0,784958.0,16,https://pypi.org/project/pytz,64659950,64659950,29,True,3,589.0,,-2.0
15,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,298,31,90,5498,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1555.0,1555.0,72,https://pypi.org/project/boltons,1093556,1093556,28,True,2,1497.0,19.0,-3.0
16,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,298,31,90,5498,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1555.0,1555.0,72,https://pypi.org/project/boltons,1093556,1093556,28,True,2,1497.0,19.0,-3.0
17,python-json-logger,madzak/python-json-logger,python-json-logger,debug,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26,2021-04-18 19:41:32,2020-10-12 16:12:03,147,19,45,997,2020-10-12 16:22:30,2.0.1,4.0,Json Formatter for the standard python logger.,15838.0,15838.0,43,https://pypi.org/project/python-json-logger,3451003,3451003,28,True,3,179.0,,
18,cloudpickle,cloudpipe/cloudpickle,cloudpickle,misc,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,,2015-04-13 16:33:00,2021-07-01 16:09:00,2021-07-01 09:32:11,112,54,135,966,2018-05-14 16:52:50,0.4.4,9.0,Extended pickling support for Python objects.,38538.0,38538.0,46,https://pypi.org/project/cloudpickle,13946132,13946132,28,True,2,388.0,16.0,-1.0
19,python-decouple,henriquebastos/python-decouple,python-decouple,config,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08,2021-06-08 02:54:52,2021-06-05 16:32:27,140,6,56,1794,2021-01-05 14:38:53,3.4,1.0,Strict separation of config from code.,41193.0,41193.0,24,https://pypi.org/project/python-decouple,435896,435896,27,True,3,157.0,,-1.0
20,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-07-02 22:09:49,2021-04-30 18:45:01,139,26,122,1076,2021-04-29 06:44:17,5.5.0,15.0,Deep Difference and search of any Python object/data.,2132.0,2132.0,54,https://pypi.org/project/deepdiff,3508261,3508261,27,True,3,817.0,,-2.0
21,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-06-29 08:21:54,2021-02-11 15:37:00,240,165,224,4463,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,66,https://pypi.org/project/pendulum,4482866,4482866,25,True,3,697.0,,-5.0
22,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-06-30 09:17:30,2021-06-30 09:17:29,138,30,150,1537,2021-02-18 16:17:00,21.1.0,2.0,Structured Logging for Python.,3385.0,3385.0,73,https://pypi.org/project/structlog,2256752,2256752,25,True,3,,,-3.0
23,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-06-23 12:08:48,2021-05-12 16:15:09,45,4,60,697,,,,simplified environment variable parsing.,4360.0,4360.0,21,https://pypi.org/project/environs,368217,368217,25,True,3,328.0,,-3.0
24,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-07-07 21:28:16,2021-06-29 21:49:25,336,59,741,4500,2021-06-10 17:24:40,1.1.0,15.0,Hydra is a framework for elegantly configuring complex applications.,,,76,https://pypi.org/project/hydra,8596,8596,24,True,3,1530.0,,-1.0
25,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-07-03 10:47:34,2020-08-16 14:52:47,208,104,86,5654,2020-08-16 14:56:41,0.3.2,17.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,8,https://pypi.org/project/typer,2116546,2116546,23,True,3,257.0,,
26,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-06-18 12:07:01,2021-06-18 12:07:01,190,48,77,1511,,,,"A Python module for decorators, wrappers and monkey patching.",,,19,https://pypi.org/project/wrapt,31524040,31524040,23,True,3,501.0,,-9.0
27,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-06-29 22:19:30,2021-06-17 07:22:28,42,6,45,171,2021-04-24 05:18:03,1.4.0rc2,28.0,Python logging library to emit JSON log that can be easily indexed and searchable by logging infrastructure such as..,176.0,176.0,18,https://pypi.org/project/json-logging,1501545,1501545,23,True,3,144.0,,
28,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-06-17 13:57:27,2021-06-17 13:57:13,118,131,213,1436,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,29,https://pypi.org/project/dill,8351194,8353743,22,True,3,844.0,237092.0,-8.0
29,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-07-02 00:40:42,2021-04-27 21:11:46,106,10,172,1008,,,,Extensible memoizing collections and decorators.,,,5,https://pypi.org/project/cachetools,39617964,39617964,21,True,3,212.0,,-9.0
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-01-29 16:48:32,2021-01-29 16:48:11,185,22,41,3971,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,14,https://pypi.org/project/better-exceptions,29809,29809,19,True,3,97.0,,-3.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,28,4,6,358,,,,Fuzzy Finder implemented in Python.,125.0,125.0,4,https://pypi.org/project/fuzzyfinder,26217,26217,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-06-17 14:06:58,2021-06-17 14:06:45,23,48,42,192,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,93822,93826,17,True,3,376.0,368.0,-4.0
