,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
16,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,304,33,90,5566,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1679.0,1679.0,72,https://pypi.org/project/boltons,989218,989218,27,True,2,1497.0,21.0,-3.0
17,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,304,33,90,5566,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1679.0,1679.0,72,https://pypi.org/project/boltons,989218,989218,27,True,2,1497.0,21.0,-3.0
18,python-decouple,henriquebastos/python-decouple,python-decouple,config,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08,2021-06-08 02:54:52,2021-06-05 16:32:27,141,9,58,1861,2021-01-05 14:38:53,3.4,1.0,Strict separation of config from code.,45799.0,45799.0,24,https://pypi.org/project/python-decouple,491345,491345,27,True,3,157.0,,-2.0
19,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-08-20 17:09:19,2021-04-30 18:45:01,144,29,127,1112,2021-04-29 06:44:17,5.5.0,15.0,Deep Difference and search of any Python object/data.,2296.0,2296.0,54,https://pypi.org/project/deepdiff,2912644,2912644,27,True,2,817.0,,-2.0
20,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-08-09 01:51:20,2021-08-09 01:51:04,46,6,61,724,,,,simplified environment variable parsing.,5254.0,5254.0,21,https://pypi.org/project/environs,473946,473946,26,True,3,331.0,,-3.0
21,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-08-28 23:17:09,2021-08-23 18:55:49,556,407,494,7289,,,,Library for building powerful interactive command line applications in Python.,,,191,https://pypi.org/project/prompt-toolkit,19720070,19720070,25,True,3,2558.0,,-7.0
22,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-08-05 18:25:36,2021-02-11 15:37:00,249,168,225,4522,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,66,https://pypi.org/project/pendulum,5354883,5354883,25,True,3,697.0,,-5.0
23,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,44,4,51,187,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,186.0,186.0,21,https://pypi.org/project/json-logging,890514,890514,25,True,3,152.0,,-1.0
24,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-09-08 13:43:50,2021-08-30 09:02:44,232,114,90,6162,2021-08-30 08:58:19,0.4.0,18.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,9,https://pypi.org/project/typer,2458911,2458911,24,True,3,277.0,,1.0
25,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-09-01 05:19:40,2021-09-01 05:19:39,139,28,161,1635,2021-02-18 16:17:00,21.1.0,2.0,Structured Logging for Python.,3601.0,3601.0,75,https://pypi.org/project/structlog,2314339,2314339,24,True,3,,,-3.0
26,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-08-09 22:39:35,2021-08-09 22:39:23,194,25,105,1540,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,34319114,34319114,24,True,3,501.0,,-9.0
27,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-09-02 02:30:04,2021-07-13 12:04:19,124,134,214,1476,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,30,https://pypi.org/project/dill,9571382,9573927,22,True,3,845.0,241807.0,-8.0
28,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-09-08 22:01:59,2021-09-07 17:01:58,347,77,794,4797,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,79,https://pypi.org/project/hydra,7500,7500,21,True,3,,,-3.0
29,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-08-16 09:27:30,2021-08-09 20:11:55,112,11,174,1060,,,,Extensible memoizing collections and decorators.,,,5,https://pypi.org/project/cachetools,43722183,43722183,21,True,3,214.0,,-9.0
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-08-24 16:15:42,2021-08-24 16:15:42,185,22,41,4017,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,24592,24592,20,True,3,98.0,,-2.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,28,4,6,356,,,,Fuzzy Finder implemented in Python.,128.0,128.0,4,https://pypi.org/project/fuzzyfinder,24062,24062,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-06-17 14:06:58,2021-06-17 14:06:45,23,48,43,196,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,59517,59521,15,True,3,376.0,408.0,-6.0
