,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
10,loguru,Delgan/loguru,loguru,debug,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2021-09-09 07:14:10,2021-09-09 07:14:10,435,62,392,9792,2020-09-20 07:56:32,0.5.3,17.0,Python logging made (stupidly) simple.,10071.0,10071.0,30,https://pypi.org/project/loguru,1596689,1596689,31,True,3,562.0,,
11,python-fire,google/python-fire,fire,cli,https://github.com/google/python-fire,https://github.com/google/python-fire,,2017-02-21 21:35:07,2021-08-24 09:49:55,2021-06-17 18:03:13,1156,93,142,20107,2021-01-22 18:12:10,0.4.0,8.0,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,8978.0,8978.0,46,https://pypi.org/project/fire,1459759,1459759,30,True,3,259.0,,-2.0
12,dynaconf,rochacbruno/dynaconf,dynaconf,config,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22,2021-09-09 20:04:32,2021-09-09 20:07:50,180,76,228,1909,2021-09-09 20:04:05,3.1.7,55.0,Configuration Management for Python.,1592.0,1592.0,71,https://pypi.org/project/dynaconf,404560,404560,29,True,2,560.0,,
13,cloudpickle,cloudpipe/cloudpickle,cloudpickle,misc,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,,2015-04-13 16:33:00,2021-09-16 17:33:18,2021-09-16 17:33:18,111,59,138,1019,2021-09-14 07:30:48,2.0.0,10.0,Extended pickling support for Python objects.,41130.0,41130.0,48,https://pypi.org/project/cloudpickle,20760925,20760925,29,True,1,396.0,19.0,
14,pytz,stub42/pytz,pytz,datetime,https://github.com/stub42/pytz,https://github.com/stub42/pytz,MIT,2016-07-12 12:22:30,2021-03-22 08:46:40,2021-03-22 08:36:34,54,15,23,181,,,,pytz Python historical timezone library and database.,849799.0,849799.0,16,https://pypi.org/project/pytz,68205046,68205046,29,True,3,589.0,,-2.0
15,parse,r1chardj0n3s/parse,parse,misc,https://github.com/r1chardj0n3s/parse,https://github.com/r1chardj0n3s/parse,MIT,2011-11-17 05:31:01,2021-06-04 05:53:29,2021-06-04 05:53:29,85,17,64,1315,2021-01-14 01:37:12,1.19.0,2.0,Parse strings using a specification based on the Python format() syntax.,9068.0,9068.0,30,https://pypi.org/project/parse,2236097,2236097,28,True,2,225.0,,-1.0
16,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,305,34,90,5576,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1694.0,1694.0,72,https://pypi.org/project/boltons,1022350,1022350,27,True,2,1497.0,21.0,-3.0
17,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,305,34,90,5576,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1694.0,1694.0,72,https://pypi.org/project/boltons,1022350,1022350,27,True,2,1497.0,21.0,-3.0
18,python-decouple,henriquebastos/python-decouple,python-decouple,config,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08,2021-06-08 02:54:52,2021-06-05 16:32:27,141,9,58,1867,2021-01-05 14:38:53,3.4,1.0,Strict separation of config from code.,46280.0,46280.0,24,https://pypi.org/project/python-decouple,515954,515954,27,True,3,157.0,,-2.0
19,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-08-20 17:09:19,2021-04-30 18:45:01,144,29,127,1121,2021-04-29 06:44:17,5.5.0,15.0,Deep Difference and search of any Python object/data.,2321.0,2321.0,54,https://pypi.org/project/deepdiff,2987446,2987446,27,True,2,817.0,,-2.0
20,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-09-13 12:17:13,2021-08-09 01:51:04,47,7,61,725,,,,simplified environment variable parsing.,5348.0,5348.0,21,https://pypi.org/project/environs,469522,469522,26,True,3,331.0,,-3.0
21,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-09-14 15:05:43,2021-09-14 15:05:43,555,409,494,7297,,,,Library for building powerful interactive command line applications in Python.,,,191,https://pypi.org/project/prompt-toolkit,19434666,19434666,25,True,3,2560.0,,-7.0
22,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-08-05 18:25:36,2021-02-11 15:37:00,249,168,225,4530,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,66,https://pypi.org/project/pendulum,5267956,5267956,25,True,3,697.0,,-5.0
23,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,44,4,51,187,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,189.0,189.0,21,https://pypi.org/project/json-logging,917990,917990,25,True,3,152.0,,-1.0
24,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-09-08 13:43:50,2021-08-30 09:02:44,233,112,93,6203,2021-08-30 08:58:19,0.4.0,18.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,9,https://pypi.org/project/typer,2522747,2522747,24,True,3,277.0,,1.0
25,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-09-16 09:35:12,2021-09-16 09:09:49,139,28,161,1643,2021-02-18 16:17:00,21.1.0,2.0,Structured Logging for Python.,3625.0,3625.0,75,https://pypi.org/project/structlog,2316640,2316640,24,True,3,,,-3.0
26,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-08-09 22:39:35,2021-08-09 22:39:23,195,25,105,1542,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,33866730,33866730,24,True,3,501.0,,-9.0
27,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-09-02 02:30:04,2021-07-13 12:04:19,124,134,214,1480,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,30,https://pypi.org/project/dill,9683995,9686546,22,True,3,845.0,242385.0,-8.0
28,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-09-16 18:13:58,2021-09-16 18:13:58,350,77,799,4826,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,80,https://pypi.org/project/hydra,7018,7018,21,True,3,,,-3.0
29,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-09-14 09:06:16,2021-08-09 20:11:55,113,12,174,1070,,,,Extensible memoizing collections and decorators.,,,5,https://pypi.org/project/cachetools,43819233,43819233,21,True,3,214.0,,-9.0
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-08-24 16:15:42,2021-08-24 16:15:42,185,22,41,4022,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,24325,24325,20,True,3,98.0,,-2.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,28,4,6,356,,,,Fuzzy Finder implemented in Python.,128.0,128.0,4,https://pypi.org/project/fuzzyfinder,25341,25341,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-06-17 14:06:58,2021-06-17 14:06:45,23,48,43,196,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,59496,59500,15,True,3,376.0,409.0,-6.0
