,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
0,click,pallets/click,click,cli,https://github.com/pallets/click,https://github.com/pallets/click,BSD-3-Clause,2014-04-24 09:52:19,2021-11-01 22:04:51,2021-11-01 19:48:46,1150,59,1194,11560,2021-10-10 18:08:47,8.0.3,9.0,Python composable command line interface toolkit.,640655.0,640655.0,312,https://pypi.org/project/click,106037792.0,106037792,37,True,1,,,
1,dateutil,dateutil/dateutil,python-dateutil,datetime,https://github.com/dateutil/dateutil,https://github.com/dateutil/dateutil,,2014-11-19 18:56:16,2021-10-12 09:58:53,2021-10-12 09:58:53,378,220,367,1681,2021-07-14 08:18:11,2.8.2,18.0,Useful extensions to the standard Python datetime features.,586639.0,586639.0,126,https://pypi.org/project/python-dateutil,246812562.0,246812994,36,True,1,1552.0,34639.0,
2,pygments,pygments/pygments,Pygments,cli,https://github.com/pygments/pygments,https://github.com/pygments/pygments,BSD-2-Clause,2019-08-31 15:46:03,2021-11-04 13:37:20,2021-11-04 09:19:03,322,314,1196,757,2021-08-15 10:57:14,2.10.0,18.0,Pygments is a generic syntax highlighter written in Python.,262797.0,262797.0,660,https://pypi.org/project/Pygments,35101770.0,35101770,36,True,2,5668.0,,
3,arrow,arrow-py/arrow,arrow,datetime,https://github.com/arrow-py/arrow,https://github.com/arrow-py/arrow,Apache-2.0,2012-11-18 20:23:27,2021-11-03 13:29:18,2021-11-02 00:59:34,592,59,379,7636,2021-10-24 22:20:00,1.2.1,42.0,Better dates & times for Python.,22819.0,22819.0,249,https://pypi.org/project/arrow,5385006.0,5385006,35,True,2,1339.0,,
4,rich,willmcgugan/rich,rich,cli,https://github.com/willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09,2021-11-03 07:11:25,2021-10-16 16:44:12,960,28,535,30716,2021-10-06 13:09:30,10.12.0,100.0,Rich is a Python library for rich text and beautiful formatting in the terminal.,8108.0,8108.0,127,https://pypi.org/project/rich,2483252.0,2483252,33,True,2,2350.0,,
5,rich.logging,willmcgugan/rich,rich,debug,https://github.com/willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09,2021-11-03 07:11:25,2021-10-16 16:44:12,960,28,535,30716,2021-10-06 13:09:30,10.12.0,100.0,Rich is a Python library for rich text and beautiful formatting in the terminal.,8108.0,8108.0,127,https://pypi.org/project/rich,2483252.0,2483252,33,True,1,2350.0,,
6,joblib.Memory,joblib/joblib,joblib,caching,https://github.com/joblib/joblib,https://joblib.readthedocs.io/en/latest/generated/joblib.Memory.html,BSD-3-Clause,2010-05-07 06:48:26,2021-11-02 13:20:08,2021-10-28 14:32:32,304,284,375,2592,,,,`joblib.Memory` defines a context object for caching a functions return value each time it is called with the same..,139383.0,139383.0,106,https://pypi.org/project/joblib,33329032.0,33329032,33,True,1,1384.0,,-2.0
7,python-dotenv,theskumar/python-dotenv,python-dotenv,config,https://github.com/theskumar/python-dotenv,https://github.com/theskumar/python-dotenv,,2014-09-06 05:35:17,2021-10-23 09:43:25,2021-10-09 08:17:30,274,14,173,4416,2021-10-09 08:19:45,0.19.1,6.0,Get and set values in your .env file in local and production servers.,162071.0,162071.0,71,https://pypi.org/project/python-dotenv,13379871.0,13379871,32,True,1,302.0,,-2.0
8,python-json-logger,madzak/python-json-logger,python-json-logger,debug,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26,2021-07-27 23:18:51,2021-07-27 23:18:45,159,21,46,1099,2021-07-27 23:08:24,2.0.2,5.0,Json Formatter for the standard python logger.,18175.0,18175.0,46,https://pypi.org/project/python-json-logger,4216978.0,4216978,32,True,2,196.0,,
9,sentry,getsentry/sentry-python,sentry-sdk,debug,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10,2021-11-04 16:20:51,2021-11-04 12:27:51,233,173,393,1069,2021-09-29 13:51:54,1.4.3,100.0,The new Python SDK for Sentry.io.,15282.0,15282.0,104,https://pypi.org/project/sentry-sdk,11035393.0,11035514,32,True,2,1303.0,4496.0,
10,loguru,Delgan/loguru,loguru,debug,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2021-10-18 20:13:10,2021-09-09 07:14:10,447,74,401,10135,2020-09-20 07:56:32,0.5.3,17.0,Python logging made (stupidly) simple.,11437.0,11437.0,30,https://pypi.org/project/loguru,1959578.0,1959578,31,True,3,562.0,,
11,python-fire,google/python-fire,fire,cli,https://github.com/google/python-fire,https://github.com/google/python-fire,,2017-02-21 21:35:07,2021-09-30 17:11:13,2021-06-17 18:03:13,1173,95,142,20376,2021-01-22 18:12:10,0.4.0,8.0,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,9521.0,9521.0,46,https://pypi.org/project/fire,1585920.0,1585920,30,True,3,259.0,,-2.0
12,dynaconf,rochacbruno/dynaconf,dynaconf,config,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22,2021-10-27 13:34:39,2021-10-26 09:03:22,189,82,235,2005,2021-09-09 20:04:05,3.1.7,55.0,Configuration Management for Python.,1842.0,1842.0,75,https://pypi.org/project/dynaconf,500159.0,500159,30,True,2,571.0,,1.0
13,python-decouple,henriquebastos/python-decouple,python-decouple,config,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08,2021-09-30 20:49:23,2021-09-30 20:45:28,141,5,65,1929,2021-09-30 20:51:47,3.5,2.0,Strict separation of config from code.,50139.0,50139.0,27,https://pypi.org/project/python-decouple,697750.0,697750,30,True,2,166.0,2.0,1.0
14,pytz,stub42/pytz,pytz,datetime,https://github.com/stub42/pytz,https://github.com/stub42/pytz,MIT,2016-07-12 12:22:30,2021-10-11 22:13:12,2021-10-11 21:44:41,55,15,23,183,,,,pytz Python historical timezone library and database.,896414.0,896414.0,16,https://pypi.org/project/pytz,78914717.0,78914717,30,True,3,603.0,,-1.0
15,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-10-11 06:26:38,2021-10-11 06:26:24,306,37,91,5634,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1796.0,1796.0,72,https://pypi.org/project/boltons,1161797.0,1161797,28,True,2,1498.0,23.0,-2.0
16,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-10-11 06:26:38,2021-10-11 06:26:24,306,37,91,5634,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1796.0,1796.0,72,https://pypi.org/project/boltons,1161797.0,1161797,28,True,1,1498.0,23.0,-2.0
17,parse,r1chardj0n3s/parse,parse,misc,https://github.com/r1chardj0n3s/parse,https://github.com/r1chardj0n3s/parse,MIT,2011-11-17 05:31:01,2021-06-04 05:53:29,2021-06-04 05:53:29,83,17,64,1329,2021-01-14 01:37:12,1.19.0,2.0,Parse strings using a specification based on the Python format() syntax.,9541.0,9541.0,30,https://pypi.org/project/parse,2227996.0,2227996,28,True,1,225.0,,-1.0
18,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-10-13 18:45:37,2021-10-13 18:45:28,145,28,136,1150,2021-10-13 06:47:24,5.6.0,16.0,Deep Difference and search of any Python object/data.,2470.0,2470.0,57,https://pypi.org/project/deepdiff,3085797.0,3085797,27,True,2,844.0,,-2.0
19,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-11-04 10:42:04,2021-11-03 21:24:41,569,418,499,7364,,,,Library for building powerful interactive command line applications in Python.,,,194,https://pypi.org/project/prompt-toolkit,25901010.0,25901010,26,True,3,2572.0,,-6.0
20,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-10-20 20:19:47,2021-10-04 01:13:52,49,6,62,760,,,,simplified environment variable parsing.,6091.0,6091.0,22,https://pypi.org/project/environs,500249.0,500249,26,True,3,333.0,,-3.0
21,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-11-01 21:47:57,2021-08-30 09:02:44,240,114,94,6520,2021-08-30 08:58:19,0.4.0,18.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,9,https://pypi.org/project/typer,4323228.0,4323228,25,True,3,277.0,,2.0
22,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-10-19 19:43:10,2021-10-19 19:25:33,251,170,226,4584,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,68,https://pypi.org/project/pendulum,6066396.0,6066396,25,True,3,706.0,,-5.0
23,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-11-02 15:19:52,2021-11-02 15:19:50,145,30,165,1764,2021-10-12 13:33:16,21.2.0,3.0,Structured Logging for Python.,3794.0,3794.0,78,https://pypi.org/project/structlog,2442417.0,2442417,25,True,3,,,-2.0
24,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,44,5,51,188,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,207.0,207.0,21,https://pypi.org/project/json-logging,849935.0,849935,25,True,3,152.0,,-1.0
25,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-10-29 21:58:15,2021-10-29 21:58:09,197,25,111,1561,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,37694574.0,37694574,24,True,3,621.0,,-9.0
26,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-11-03 12:30:53,2021-10-11 17:57:41,117,15,181,1110,,,,Extensible memoizing collections and decorators.,,,7,https://pypi.org/project/cachetools,47663010.0,47663010,22,True,3,225.0,,-8.0
27,cloudpickle,cloudpipe/cloudpickle,cloudpickle,misc,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,,2015-04-13 16:33:00,2021-10-21 02:49:04,2021-10-11 13:45:58,116,63,141,1048,2021-09-14 07:30:48,2.0.0,10.0,Extended pickling support for Python objects.,43186.0,43186.0,48,https://pypi.org/project/cloudpickle,,0,22,True,3,399.0,19.0,-7.0
28,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-11-04 18:06:28,2021-11-04 18:04:10,366,83,823,5023,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,81,https://pypi.org/project/hydra,5114.0,5114,21,True,3,,,-3.0
29,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-10-19 01:43:50,2021-10-19 01:43:50,185,24,41,4055,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,29874.0,29874,20,True,3,99.0,,-2.0
30,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-10-29 20:32:35,2021-10-29 20:32:50,127,137,221,1511,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,31,https://pypi.org/project/dill,,2537,18,True,3,854.0,246132.0,-12.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,27,4,6,356,,,,Fuzzy Finder implemented in Python.,133.0,133.0,4,https://pypi.org/project/fuzzyfinder,43594.0,43594,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-11-04 17:41:13,2021-11-04 17:41:45,23,46,48,198,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,44491.0,44496,16,True,3,390.0,493.0,-5.0
