,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
16,cloudpickle,cloudpipe/cloudpickle,cloudpickle,misc,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,,2015-04-13 16:33:00,2021-10-21 02:49:04,2021-10-11 13:45:58,117,63,141,1066,2021-09-14 07:30:48,2.0.0,10.0,Extended pickling support for Python objects.,44192.0,44192.0,48,https://pypi.org/project/cloudpickle,22077739,22077739,29,True,1,399.0,19.0,
17,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-10-11 06:26:38,2021-10-11 06:26:24,306,37,91,5657,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1828.0,1828.0,72,https://pypi.org/project/boltons,1241071,1241071,28,True,2,1498.0,23.0,-2.0
18,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-10-11 06:26:38,2021-10-11 06:26:24,306,37,91,5657,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1828.0,1828.0,72,https://pypi.org/project/boltons,1241071,1241071,28,True,2,1498.0,23.0,-2.0
19,parse,r1chardj0n3s/parse,parse,misc,https://github.com/r1chardj0n3s/parse,https://github.com/r1chardj0n3s/parse,MIT,2011-11-17 05:31:01,2021-06-04 05:53:29,2021-06-04 05:53:29,83,18,64,1340,2021-01-14 01:37:12,1.19.0,2.0,Parse strings using a specification based on the Python format() syntax.,9749.0,9749.0,30,https://pypi.org/project/parse,2075678,2075678,28,True,2,225.0,,-1.0
20,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-11-15 04:07:31,2021-11-15 04:07:31,50,4,64,769,,,,simplified environment variable parsing.,6390.0,6390.0,23,https://pypi.org/project/environs,449586,449586,26,True,3,339.0,,-3.0
21,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-11-18 23:37:00,2021-11-18 23:36:53,45,6,51,191,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,215.0,215.0,22,https://pypi.org/project/json-logging,664076,664076,26,True,3,162.0,,
22,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-11-22 07:55:33,2021-11-22 07:55:33,572,422,501,7402,,,,Library for building powerful interactive command line applications in Python.,,,197,https://pypi.org/project/prompt-toolkit,21033691,21033691,25,True,3,2575.0,,-7.0
23,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-11-19 14:46:55,2021-08-30 09:02:44,241,116,95,6640,2021-08-30 08:58:19,0.4.0,18.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,9,https://pypi.org/project/typer,3784152,3784152,25,True,3,277.0,,2.0
24,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-11-17 05:35:23,2021-10-19 19:25:33,255,173,228,4612,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,68,https://pypi.org/project/pendulum,6098297,6098297,25,True,3,706.0,,-5.0
25,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-11-15 17:54:39,2021-10-29 21:58:09,197,28,111,1574,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,39722972,39722972,24,True,3,621.0,,-9.0
26,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-10-29 20:32:35,2021-10-29 20:32:50,129,138,221,1528,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,31,https://pypi.org/project/dill,11605094,11607646,22,True,3,854.0,247610.0,-8.0
27,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-11-05 09:55:56,2021-10-11 17:57:41,117,15,181,1133,,,,Extensible memoizing collections and decorators.,,,7,https://pypi.org/project/cachetools,47632600,47632600,22,True,3,225.0,,-8.0
28,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-11-23 21:36:26,2021-11-23 16:02:19,373,93,833,5116,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,82,https://pypi.org/project/hydra,6909,6909,21,True,3,,,-3.0
29,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-10-19 01:43:50,2021-10-19 01:43:50,186,24,41,4070,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,25781,25781,20,True,3,99.0,,-2.0
30,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-11-25 15:44:24,2021-11-25 15:44:24,148,25,174,1811,2021-11-25 15:42:38,21.4.0,5.0,Structured Logging for Python.,,,81,https://pypi.org/project/structlog,2524102,2524102,20,True,3,,,-7.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,27,4,6,355,,,,Fuzzy Finder implemented in Python.,137.0,137.0,4,https://pypi.org/project/fuzzyfinder,28863,28863,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-11-04 17:41:13,2021-11-04 17:41:45,23,46,48,198,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,19067,19072,16,True,3,390.0,509.0,-5.0
