,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
10,python-json-logger,madzak/python-json-logger,python-json-logger,debug,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26,2021-07-27 23:18:51,2021-07-27 23:18:45,157,19,45,1035,2021-07-27 23:08:24,2.0.2,5.0,Json Formatter for the standard python logger.,16796.0,16796.0,46,https://pypi.org/project/python-json-logger,3779867,3779867,31,True,2,196.0,,-1.0
11,python-fire,google/python-fire,fire,cli,https://github.com/google/python-fire,https://github.com/google/python-fire,,2017-02-21 21:35:07,2021-08-24 09:49:55,2021-06-17 18:03:13,1149,91,142,19963,2021-01-22 18:12:10,0.4.0,8.0,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,8735.0,8735.0,46,https://pypi.org/project/fire,1515960,1515960,30,True,3,259.0,,-2.0
12,dynaconf,rochacbruno/dynaconf,dynaconf,config,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22,2021-08-25 14:45:50,2021-08-25 14:45:50,179,72,225,1863,2021-08-20 19:55:31,3.1.5,53.0,Configuration Management for Python.,1522.0,1522.0,70,https://pypi.org/project/dynaconf,403195,403195,29,True,2,551.0,,
13,parse,r1chardj0n3s/parse,parse,misc,https://github.com/r1chardj0n3s/parse,https://github.com/r1chardj0n3s/parse,MIT,2011-11-17 05:31:01,2021-06-04 05:53:29,2021-06-04 05:53:29,84,17,64,1297,2021-01-14 01:37:12,1.19.0,2.0,Parse strings using a specification based on the Python format() syntax.,8865.0,8865.0,30,https://pypi.org/project/parse,2151130,2151130,29,True,1,225.0,,
14,pytz,stub42/pytz,pytz,datetime,https://github.com/stub42/pytz,https://github.com/stub42/pytz,MIT,2016-07-12 12:22:30,2021-03-22 08:46:40,2021-03-22 08:36:34,54,16,22,177,,,,pytz Python historical timezone library and database.,830271.0,830271.0,16,https://pypi.org/project/pytz,68073624,68073624,29,True,3,589.0,,-2.0
15,python-decouple,henriquebastos/python-decouple,python-decouple,config,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08,2021-06-08 02:54:52,2021-06-05 16:32:27,141,7,56,1849,2021-01-05 14:38:53,3.4,1.0,Strict separation of config from code.,44821.0,44821.0,24,https://pypi.org/project/python-decouple,458848,458848,28,True,3,157.0,,-1.0
16,cloudpickle,cloudpipe/cloudpickle,cloudpickle,misc,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,,2015-04-13 16:33:00,2021-08-09 15:56:54,2021-08-01 09:03:07,110,56,136,998,2018-05-14 16:52:50,0.4.4,9.0,Extended pickling support for Python objects.,40375.0,40375.0,47,https://pypi.org/project/cloudpickle,19690367,19690367,28,True,2,389.0,19.0,-1.0
17,boltons.cacheutils,mahmoud/boltons,boltons,caching,https://github.com/mahmoud/boltons,https://boltons.readthedocs.io/en/latest/cacheutils.html,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,301,33,90,5553,2020-01-08 23:38:01,20.0.0,18.0,`boltons.cacheutils` contains consistent implementations of fundamental cache types.,1652.0,1652.0,72,https://pypi.org/project/boltons,962143,962143,27,True,2,1497.0,21.0,-3.0
18,boltons,mahmoud/boltons,boltons,misc,https://github.com/mahmoud/boltons,https://github.com/mahmoud/boltons,,2013-02-20 06:17:12,2021-05-19 17:03:44,2021-05-19 17:03:44,301,33,90,5553,2020-01-08 23:38:01,20.0.0,18.0,"Like builtins, but boltons. 250+ constructs, recipes, and snippets which extend (and rely on nothing but) the Python..",1652.0,1652.0,72,https://pypi.org/project/boltons,962143,962143,27,True,2,1497.0,21.0,-3.0
19,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-08-20 17:09:19,2021-04-30 18:45:01,143,29,125,1105,2021-04-29 06:44:17,5.5.0,15.0,Deep Difference and search of any Python object/data.,2242.0,2242.0,54,https://pypi.org/project/deepdiff,2906448,2906448,27,True,2,817.0,,-2.0
20,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-08-09 01:51:20,2021-08-09 01:51:04,45,5,61,717,,,,simplified environment variable parsing.,5056.0,5056.0,21,https://pypi.org/project/environs,454021,454021,26,True,3,331.0,,-3.0
21,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-08-25 15:47:04,2021-08-23 18:55:49,554,403,493,7254,,,,Library for building powerful interactive command line applications in Python.,,,191,https://pypi.org/project/prompt-toolkit,20016046,20016046,25,True,3,2558.0,,-7.0
22,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-08-05 18:25:36,2021-02-11 15:37:00,247,167,224,4508,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,66,https://pypi.org/project/pendulum,5593839,5593839,25,True,3,697.0,,-5.0
23,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,44,5,49,183,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,184.0,184.0,21,https://pypi.org/project/json-logging,941109,941109,25,True,3,152.0,,-1.0
24,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-08-26 08:00:59,2021-08-26 08:00:45,138,31,158,1603,2021-02-18 16:17:00,21.1.0,2.0,Structured Logging for Python.,3556.0,3556.0,74,https://pypi.org/project/structlog,2350706,2350706,24,True,3,,,-3.0
25,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-08-09 22:39:35,2021-08-09 22:39:23,191,25,105,1532,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,34328583,34328583,24,True,3,501.0,,-9.0
26,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-08-22 06:41:03,2020-08-16 14:52:47,222,114,89,5970,2020-08-16 14:56:41,0.3.2,17.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,8,https://pypi.org/project/typer,2128359,2128359,23,True,3,257.0,,
27,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-08-25 07:48:11,2021-07-13 12:04:19,123,134,214,1467,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,30,https://pypi.org/project/dill,9104778,9107334,22,True,3,845.0,240348.0,-8.0
28,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-08-26 18:02:25,2021-08-26 16:47:32,346,75,783,4724,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,78,https://pypi.org/project/hydra,7893,7893,21,True,3,,,-3.0
29,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-08-16 09:27:30,2021-08-09 20:11:55,108,11,174,1048,,,,Extensible memoizing collections and decorators.,,,5,https://pypi.org/project/cachetools,43422434,43422434,21,True,3,214.0,,-9.0
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-08-24 16:15:42,2021-08-24 16:15:42,187,22,41,4009,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,26514,26514,20,True,3,98.0,,-2.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,28,4,6,355,,,,Fuzzy Finder implemented in Python.,127.0,127.0,4,https://pypi.org/project/fuzzyfinder,15685,15685,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-06-17 14:06:58,2021-06-17 14:06:45,23,48,43,195,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,67155,67159,17,True,3,376.0,406.0,-4.0
