,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
19,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-07-12 20:20:23,2021-04-30 18:45:01,142,28,125,1096,2021-04-29 06:44:17,5.5.0,15.0,Deep Difference and search of any Python object/data.,2197.0,2197.0,54,https://pypi.org/project/deepdiff,2918268,2918268,26,True,3,817.0,,-1.0
20,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-08-05 07:30:00,2021-08-05 07:30:00,550,398,491,7196,,,,Library for building powerful interactive command line applications in Python.,,,188,https://pypi.org/project/prompt-toolkit,18216005,18216005,25,True,3,2551.0,,-8.0
21,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-08-05 18:13:28,2021-02-11 15:37:00,247,167,224,4486,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,66,https://pypi.org/project/pendulum,5372795,5372795,25,True,3,697.0,,
22,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-06-23 12:08:48,2021-05-12 16:15:09,45,5,60,712,,,,simplified environment variable parsing.,4735.0,4735.0,21,https://pypi.org/project/environs,431059,431059,25,True,3,328.0,,
23,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,43,3,48,180,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,182.0,182.0,21,https://pypi.org/project/json-logging,879634,879634,25,True,3,152.0,,2.0
24,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-08-02 18:05:04,2021-08-02 18:05:03,139,30,156,1578,2021-02-18 16:17:00,21.1.0,2.0,Structured Logging for Python.,3480.0,3480.0,73,https://pypi.org/project/structlog,2168774,2168774,24,True,3,,,-1.0
25,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-08-05 04:22:12,2021-08-05 04:22:07,191,43,86,1517,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,33144121,33144121,24,True,3,501.0,,1.0
26,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-08-03 12:33:19,2020-08-16 14:52:47,216,108,88,5807,2020-08-16 14:56:41,0.3.2,17.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,8,https://pypi.org/project/typer,2064094,2064094,23,True,3,257.0,,
27,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-08-05 18:15:56,2021-08-05 17:36:52,346,68,763,4640,2021-07-15 17:21:18,1.0.7,16.0,Hydra is a framework for elegantly configuring complex applications.,2.0,2.0,76,https://pypi.org/project/hydra,5276,5276,23,True,3,1540.0,,-1.0
28,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-08-05 04:35:34,2021-07-13 12:04:19,122,132,214,1452,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,30,https://pypi.org/project/dill,8613125,8615666,22,True,3,845.0,238862.0,
29,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-07-02 00:40:42,2021-04-27 21:11:46,106,11,173,1026,,,,Extensible memoizing collections and decorators.,,,5,https://pypi.org/project/cachetools,41699902,41699902,21,True,3,212.0,,
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-01-29 16:48:32,2021-01-29 16:48:11,185,22,41,3997,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,14,https://pypi.org/project/better-exceptions,27990,27990,19,True,3,97.0,,
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,28,4,6,357,,,,Fuzzy Finder implemented in Python.,127.0,127.0,4,https://pypi.org/project/fuzzyfinder,21461,21461,18,False,3,44.0,,
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-06-17 14:06:58,2021-06-17 14:06:45,23,48,43,194,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,80775,80779,17,True,3,376.0,405.0,
